sentence;label;prob
Running time is too long, then watneyo simply have fun watching other kids do;disgust;0.4373084306716919
And all look across from mid-spring goose it looked so not too much smoke, Mr. Kim Young Ho did not read the Ambassador yen level in early spring to run interest;disgust;0.7692285180091858
Today you get too much fun for hwatting all the actors who end soon too bad over the last hoera;neutral;0.44683733582496643
This completely original network director chyeotne the most important thing meongmi hero song could not come anseup;disgust;0.4127402603626251
In the discovery of the love seeing Sung Joon would put more fun and looked really good fun too;surprise;0.5039461851119995
No sense to give more trash movie nadir is also no need to give movies;neutral;0.5752388834953308
Ahheuk wool nephew John Zola looked at the trailer go to see him go to see their nephew at the weekend seemed to be jam I look;surprise;0.45680445432662964
Oh, the shame plane drama came true now;disgust;0.4509555399417877
Imagination is an interesting story stand out and really made a beautiful and touching film carrying a happy ending, there is no feeling of regret;sadness;0.9983394145965576
Real movie I really impressed yidayi sheds tears among the most impressive and the film is a lyrical film Eun finally a real real top end so sad;disgust;0.5321924090385437
Nya nya horror action movie heroine is not it send the ghost tour carrying metal pipes;surprise;0.6601460576057434
Who killed who did not nyaga important. Why did kill and kill and Shin Ha-kyun's acting really crazy;disgust;0.9844843745231628
If the period during which the negative daende this film is a negative point angry;disgust;0.7339471578598022
Romantic comedy like drumsticks this movie was thought the main character self-esteem is low and never make you feel a lot of inferiority complex down to be honest, pausing every time I see in the movies is not a once or twice a story and configuration too, but've seen the end does not geudak empathy time waste by a whether it;sadness;0.9658513069152832
Real shocking story of a different type melodrama about adultery of a middle-aged hidden behind a shocking jeongsassin;neutral;0.5305696725845337
Since the early yen doetneunde worried because the fun continues jungbanbu eyes wept's so touching and movies that contain significant was the mother does not believe in its absolute attraction;disgust;0.4260736405849457
Both male and female protagonists eda this eogeoji set to become smoke jjeonda lessons that last a colorless reversed;disgust;0.7437504529953003
Walking time is well managed but the desert rogues are not just now which when daende;disgust;0.962334930896759
That's gourd is really, really attractive people geulgu Let's not use;surprise;0.5953971743583679
What the hell is this, alas I could also see what that means In Fantasy;neutral;0.6272200345993042
Compared to the source code, it mangjak ipnidayo;neutral;0.6747517585754395
None of bearing the grief there in the net to complete lack of human hung under the eaves;surprise;0.6990327835083008
Grub Song Il Melo did not see in the movies since the comedy;neutral;0.5805991888046265
This all looking forward doing spring drama of security is changing to the Internet as the person of John, sometimes breaking friggin thought you were a typical handsome actor one drama and appeared in blushing this report concealment recognition story is very good and the cast above all to the absurd social satire thriller acting not cut the film;disgust;0.7879292964935303
I wonder the old days, yeotdeon lack of tears in my eyes at my age now thirty Am I mature twenty-year-old eyes, I watch movies that do not happen to see doetda lately Imagine feeling again without thinking I bwat;sadness;0.5995523929595947
Really I say that they'll to create a single, Superstar K only proficient audition called superstar first came out Is not too hangeo is It must have been pointless almost up to the popular vote Jury raw score gradually or even poor people singing really good yo 's no;disgust;0.4203658401966095
After all, only gagoya Face to hew to the United States to promote the movie, not the movie Rocky Sports;disgust;0.4880356192588806
Tears I would not have been woken the entire contents tears Al Pacino really cool;neutral;0.6320056915283203
A former filmed the nine-year-old life, usually the original seen in the original novel to the movies was a lot not looking case on nail on the original saw nine lives by chance when viewed from the content side, but largely skipped the contents of the original to see the movie I felt impressed was beyond the original;disgust;0.5484591722488403
Begging for compassion one step further in the typical young kid as bait cheap sinpa;surprise;0.43455567955970764
When the person Rated finding extremes enabled deserve it for the time to come up with the obvious action is not fun, but look at the people going without finding something fun and unique feel ppeonhaji;happiness;0.6672718524932861
Garbage Lani I see it is the first time they hold a ohbanga comedian comedy in movies;neutral;0.41600626707077026
Gyang more typically still was no security wasnt the worst I have referred only chidatgo Christian Grunge deliberately crime scene when the cross must come out Hey eopne;disgust;0.7999829053878784
The last is the best movie scenes can not forget a lifetime go;disgust;0.46384382247924805
I'm not one to miss even from the beginning until now, when I hope to see it if I laughed a lot also does a good laugh to see the usual blue geotap one person had continued to fall Doan;surprise;0.7011582255363464
The sales figures Frankenweenie;neutral;0.4714907705783844
This book is too much healed animated Japanese pronunciation geurimche geoseulrim such a thing even;surprise;0.5439649224281311
When I was a kid when I saw that movie boring and funny unprecedented inde praise mandeon films that praise Who hangeonga;surprise;0.5824999213218689
I honestly worth gwaenchaneunde worked fine points of tension and so manneyo ateum fine'll chujeon;neutral;0.43991878628730774
Videos Gyeongsang years ago, but it looks dirty bonde Una apse chili when love is s getting increasingly Son Ye-jin in the way I think in the past years more and putput good in the movie Pirates of broken;disgust;0.4071020781993866
Not worth speaking with the mean what writing;surprise;0.5161657333374023
One side, and let one eukip Pohang campaign initiated one day side as characters, more than 100 meters to the matrix, and offered a cheotinsa to citizens've stopped growing, tight blockage in Pohang economic'll be sure to keep social distance drilled Pohang ohjunggi Moon Jae-election;surprise;0.5390571355819702
This is not a measly 415 after the US elections I hope successfully restructured advances, including the Democratic Party, such as maintenance and define eopdang minjungdang, Greens, Labor measly US dismantled jeokpye liquidation;disgust;0.4228503704071045
"Tak residents, chamyeongjin ""no room for a similar position, repeat understand"" the makmal panoramic Citizens President Event Planning Advisors is the 9th 415 election Bucheon disease in relation to time call makmal of chamyeongjin party candidate future integrated ""part of a lot of understanding to intervene at all there ""was criticized";disgust;0.5251431465148926
"Ohgeodon, election after the resignation determine whether chinmun inner circle giant phone manually ohgeodon resignation, powerful forces acting on the elected party integration tasks ahead of elections ohgeodon gwaksangdo ""and answer to the presidential office, I embarrassingly absurd gimoesuk senior related fact that""";disgust;0.795693039894104
Wait a sweet voice and sing a song of measures that have to go to the polls, just say it did go for a vote promised completion of the voting campaign video jakkuman want to let politics river river Daniel Daniel, 415 election campaign video released;disgust;0.9921044111251831
Yiseunggwang, 21 election results, again blamed `` certain elections;sadness;0.7057108283042908
Gimjongin The reason was a taste victory in the last elections was not because it was a time dangdaepyo munpeu not land jalnaseo now dangdaepyo sosokdang of the Hwang Kyo-ahn Inge Trap;disgust;0.8457494378089905
Who'll bite money home real estate policy coherence for at least 10 years and presidential elections will be held as soon as it may meokneunge gocheo think home ownership is the cost, not profits;disgust;0.4696831703186035
After hongdaepyo Whiting's revered May elections doesigireul dangdaepyo;disgust;0.4213365614414215
"Kim Ye-Ryeong, a spokesman Per integrating the first review ""if this, if the general election is Moon Jae regime to win in the end their corruption and concealment, false is truly would be disguised his country situations and lime event, Silla Zen event, Ulsan electoral intervention 文 regime no doubt they will all go sit down and sleep. """;surprise;0.242488831281662
Times suggests gimyongtae gangyosik candidate unified April 6 decision by the 7th poll gangyosik urgent attention, the first election campaign still 415 free elections into a megaphone Corona 19 events from April 2;disgust;0.3763972222805023
"Jeonhyeonhui ""started standing Gangnam's my mission to finish every one is responsible"" Gangnam jeonhyeonhui";surprise;0.5450314879417419
Lines represent commitments was extended northwest Bundang Seoul newspaper on the service end of June postponed the lack of feasibility;disgust;0.46469855308532715
Doors to help the President of timing ruling yellow head election won foreigners but selreop the general election is imminent at this time there is no campaign effectiveness by the fact that they find a statement the president own international celebrity knows all who in Korea, they call on the statement President requesting, and expressing respect;disgust;0.6774914860725403
Candidate countries who have not believed the former ministers were all elected majority, or which have in some cases by the defeated candidates was the election victory of the Democratic Party, the backside reflecting the strength of yeocho 女 超;disgust;0.9843743443489075
Freedom Wind store 21 election fraud allegations organize for elections;disgust;0.6544480919837952
415 official election campaign begins, and the ruling Democratic Party, with the first day was a holiday was concentrated firepower in the capital up to 415 seungbucheo elections;disgust;0.6541236042976379
20,177 I learned the world Shut quality handcuffs in February CKD President thought his son motivation is to be buried in the sex Voyeur crimes such as Corona 19 and elections the political situation, channel events after the n. For watching the house causing gapjil or problems to live to be a good example to their children another favorite event yinaeyo;disgust;0.6891348361968994
Is not remaining days general election, we hope to send a strong final cheer Dear lonely candidate who is undergoing elections in rugged terrain's to Pohang, North ohjunggi candidate gumigap gimcheolho candidate yeonsueul jeongilyoung candidate Chungbuk Boeun, Okcheon gel Goesan gwaksangeon candidate Gangwon Gangneung Kim, Kyung - Soo candidate chungbok Seosan Taean Johann others climate Vogue;disgust;0.7715946435928345
Yesterday evening, it was the 2020 election feminist political talk prepared by the Institute over three annual gender politics are multiple parties together five feminist candidates proceed to talk;disgust;0.7449401021003723
Munpeu was the first time you call more moral chaekmun president, election results, not being self-authored a textbook written in the book Moral;disgust;0.3431626856327057
City State Vote for this belief is not true halgeomyeon Be the next general election;disgust;0.9297603964805603
Moon Jae yijaemyeong to become a global figures'll be a lame duck not start because danim regardless of the election outcome as the next secretary-line from now people crowded crowded side, and start yinakyeon yijaemyeong;disgust;0.9395291805267334
21 elections approval ratings survey symbol # 1 jotaek the 448% mark twice baejunyoung 386% jotaek Democratic lawmakers, with 468% possibility of winning the future baejunyoung per integrated 400%;disgust;0.7259793877601624
All his fault is avoiding carrying the neck only nomination in next year's general election issue Be awake ranks doegetna the next election, despite not nominating inde elected for this purpose maintenance such national nanmaeksang in newspaper polls, and should not only 15% approval rating goinmul is Hong Jun-pyo is rotten law;disgust;0.8533537983894348
There are more people who tip the live testimony given directly to Mrs. chaeneolneun, and that the channel side attempts to access from the Silla Zen side informers have seems in chaeneolneun organizational Meet in social director would I be without knowing who has recorded files boyeoseo is also involved in the election was the tip;disgust;0.6287633776664734
Reigning gongsin in this election was the big deal except simjaecheol impeachment speech and Mee - Ree, jinjunggwon, etc Democrats also believe this Nigga;disgust;0.5359311699867249
Trouble That's this election also seems ruling party will win by two citizens conscious level below, especially young people are yiraseo problem I judicious unconditionally for even mothamyeonseo properly kkaemun's jogukjeong gyeongsim trial and the truth is identified know the socialist communist is the be descendants of Cain it looked Hou motha whether a particular Hunan;surprise;0.34032726287841797
During the whole election posters in the house I want to go with each of the women do when that's gonna take Abby to the living room naturally;disgust;0.5194728970527649
"Gukgyeok over the finish Trump ""big election victory"" celebration ""Korea Corona response, the best example.""";disgust;0.4539635479450226
Looks like this in a general election is still worried about the political realignment in South Korea dwaetdago forever Uri day before yesterday, while ensuring it seats over the years we have had a majority now a mainstream switching even though the screen can still ahnindeut guseryeok United Liberal Democrats 100 seats over yet;disgust;0.3556186258792877
Metropolitan bakbing 70 seconds yeogot The hidden table gareunda entrant wins a prize or not, you must replace the 11,111 voting time;neutral;0.5156978368759155
"10 visited Daegu, Busan party confirmed the club ""Club 480 people the day visitors"" that side news articles only knock on whether local interest eopeuni";disgust;0.9724575877189636
10 dated May 4, 2020 5 saejeonbuk Shin Moon-sun dark election polls election polls closed private makmal deprecating time per call Democratic Party livelihood integration independents;surprise;0.45467838644981384
Hangukdang per pro-Japanese right-wing integration in the future sovereignty of the people, let us exit in the Japanese elections both as a pride of Koreans with Abe;surprise;0.5030422806739807
Candidates running for election also Lee Hae-chan lowest prices on Portable yijaemyeong no one's interest to HR such Rhyu Si-min, not off interest me are those of gwasim and support for Democratic candidates;disgust;0.8670045733451843
After the country elections chireun won the Democratic electorate victory expected Corona until the election increased national phase situation was reversed look at the various opinion polls is not so bad this ruling flow Bloomberg statement that the President backing the re-mobilized thanks to the three mitigation Corona 19 spread analyzed;happiness;0.27564507722854614
Lee Hae-chan's representative indicated that shortly after early elections inevitable squadron not well dolahgane bad counsel will to settle the opposition time to prepare;disgust;0.7103729248046875
"Hwang Kyo-ahn, Jongno traveled 15 buildings keunjeol campaign ""Opportunities differ,"" Japan and the ark, and the right-wing Japanese meeting with the Korean Central East and collaboration, commie the time No. victims of such, incompatible with Chun and and asylum prosecution powers, with the far-right who and as a result, the people are angry at each future integration of functions paralyzed parliament";anger;0.576656699180603
Now before the general elections of 20 great! I used to think you'll estimated 400,000 marks was far more than I'll 8 chongttae 15th Nanami was 88 manpyo Rani chongttae 5 20th 20 manpyo played four huge;disgust;0.41095638275146484
Hwang Kyo-ahn intimidation of representatives threatened Hwang Kyo-ahn election political elections Mr Trott Mr Jingshan Jingshan yigwonwoo jinttobaegi Parliament;surprise;0.46425747871398926
Haeteotneunde Alba in the last presidential election exit polls in the general election this year, but I think not exit polls and relatives went to see the results ,, Vote;surprise;0.327648788690567
"Gimjongin, not the last elections ppajyeotna water ""changes to help the Democratic majority.""";disgust;0.9075925350189209
But not stupid steamed elections after Bae Hyun-jin I saenggyeot account is what it replaces thing that I think it gyang Alba 's common sense problem cup;disgust;0.8080019950866699
In addition to found the Democratic US yihaengryul 446% 429% yihaengryul future, no US commitment per integrated 208%, 406% per definition non yihaengryul not rely 109%;disgust;0.5094162821769714
Moon Jae-rattling this election is the most worrying thing containment of minority parties muneojyeoseo the Congress party alone systems entirely the work of the National Assembly 'll be the original three wind because the satellite parties which I guess is not going to be lame duck president is like the first time ever going to be hard;surprise;0.45137107372283936
Everybody'm expressing the election period to the season dere Mas producers egen too harsh season;disgust;0.9831929206848145
The prosecution of the balak crosses the defection to the yellow dog now halgeot judge and the prosecutor yunseokyeol gang punks stand 415 election;surprise;0.47070568799972534
Yeolben jyeoseu it goes eight days and sweet bean sauce Yun tteureo matjjang open democracy, hanging out war 檢 reform yunseokyeol mobilize supporters chinmun;disgust;0.6670370101928711
Gangwon potatoes gave each sold a measly grand Given haneungeo US aengung in elections, but also want to say hey sihye attitude truly knowing mwotdo;disgust;0.4567924737930298
"Yinakyeon ""From now until the elections end desing will not escape"" vertical and horizontal Wujin 與 candidate country and support election day 14 days only focus on ""different seats needed to overcome the crisis 與"" ga";disgust;0.4390581548213959
2020 elections in Ghana beonoe I can lose dwaedo 20 people elected candidate election badges;disgust;0.9683635234832764
After unloading Sleeper sister danda busy gotta Proctor in the general election contractor want to introduce one in the small kitchen;disgust;0.8993355631828308
US measly Hwang Kyo-ahn Na Kyung-won, if no party wins the general election of letting declared martial law and hollering that a leftist dictatorship mitong party roots eodinya Rhee dictatorship of the Liberal Party, Park Chung-hee military dictatorship, a Republican, Chun gutae other dictatorships minjeongdang is no Did hilarious comedy jakjak haerayi myeongba offshore do not know where you are and what now;surprise;0.5060640573501587
The last general election which was about 5 cheonpyo of 3 cheonpyo where fallen to the last election also, considering the more advanced party approval ratings, such as various environmental raeya when elections can not be 5% win probability of 95%;disgust;0.4827709197998047
It is a party integrated led to a difficult situation today being ahead of the general elections due to having to think each one is named after finally do things glass naetgi create dissonance in the nomination process too think factional enemies and show the appearance leave the dangdaepyo and do mungchiji If you wish so that thinking being isolated and unsuccessful attacks;surprise;0.634513795375824
You have to be gathered in the elections coach Chungcheong scrambling to mobilize supporters elections Chungcheong DP supporters rally for victory gimjongin Lee Hae-chan;disgust;0.7828497886657715
Let look at why I noticed the comprehensive channels to cancel the election results'd like Radu sentiment along the public sentiment of the people authorized to cancel all broadcasters;disgust;0.5424901843070984
"We may yet see the end is true, I will not leave little excuse for division ""and"" after not cling to the understanding of the trade-off election now certain that meet again in a big ocean ""and the Democrats held"" jujinhyeong also go anyway to go home. """;surprise;0.3258206844329834
If the Democratic Party after election victory seem able yunseokryeol the resignation instead Hwang Kyo-ahn;disgust;0.8038091063499451
"Chamyeongjin, ""no further action taken,"" call time per tent makmal continued integration comes the good feeling that damn indigenous pirates";happiness;0.5287832021713257
Some meohak to get honestly say haneungeo face began to lessons, open school fees did meantime I did not want hear the students needs that give refunds Other meohak students are applying sane're called I'm sorry things Ana elections three lines listening gutters are good to ssagang out schools Corona asymptomatic infections I ignored;disgust;0.6662267446517944
The only way to come're committed to Ahn and the gang at 20 election now regained rather Busan broke malyijyo this vocal munpyeong;disgust;0.40121638774871826
That's what one hundred million wish accidentally put into words're used them born gigs 20,000 won. So that human geureotdaneun is at best did the truth thing to 20,000 won going begging because this election running for political 100000000 Lee Jae-yong a male man ur begging Hanno dangmyeong bakkwora;disgust;0.8920683860778809
In addition to the official Democratic candidate Lee, So - Young Lee, So - Young Democratic candidate campaigning in Uiwang Elgin, recruit talent, with the first day of No. 8 was his first day of official campaigning two days from now, saying the force initiated the development of a significant change in Gwacheon, Uiwang election victory;disgust;0.8876208066940308
Real Democrats beonbang no future 260,000 people anhamyeon I never solved straight following presidential elections rather die, I die, that the US is a measly tables can happen catastrophe ll gave a real boost to jalhaera If you or yijeongdo;disgust;0.8269955515861511
4,15 election is one, day Chinilpa vicious traitors and pirates indigenous jjokbari have one, I'd impeach a president to win the battle in the day only for four years and in sakbalsik as indigenous while only demo Nancy ruin the livelihood pirates collective future We must eradicate the per hangukdang future integration jjokbari 4,15 one, the day must win victory;surprise;0.4976653754711151
Akari seual drop me a medal collection was playing to get President and zoom elections Smiley.Clark tighten changed to jyuel;surprise;0.47976770997047424
This election is aware that that came as an opportunity that can not come back, unlike sight to see from the outside itguyo why one half gone, and buntangjil their litter while also film is it true jalhaejun so it could not be held that day Lee Hae-chan sorry Hot 180 seats Would not it be celebrated inde just a few days before the day;surprise;0.5050234198570251
Mainstream sure the election stock market certainly plays Catch yinakyeon yinakyeon daejangju know first election-related daejangju Monday ceiling price;disgust;0.335860013961792
Straight saw Pour buds clean up after than not pity only country vested powers in all haecheo country was an Remaining yesterday nationals without residual force, the baby has'm not able Others proudly Mayaguez including financial journalists to sabeopgye gangster anew Duroc pig today, ate together between elections are we going to see glaring eyes;disgust;0.3075386881828308
That civil society, elections ran Na Kyung-won 12th accused allegedly spreading false prosecution Na Kyung-won, why it can issue;disgust;0.8093411922454834
˙8 people ˙ Corona new diagnosis in 61 days, single-digit total of 10,661 people beoreoji Dawn explosion elections would be the end of those who confirm what to think;disgust;0.4625263810157776
"Election 10 today, would both hands ""politics for the people and stands for"" the sincerity of Buk residents giving just tell dominating ""buy taste, I believe, only Buk residents love Try committed to the Republic of Korea"" We will do our best tomorrow. Thank you Su Kim Kyung Jin Kim Kyung Jin Rep. Chung Gwangju Gwangju buk-gu, Gwangju bukgap Party candidate Kim Kyung Jin";surprise;0.4270872175693512
Bakhyeongjun 文, ahead of elections that do not carelessly say what the fuck popped the outer let go explain many bad;disgust;0.9803582429885864
When air is to focus on domestic elections, the three pro attention in the US presidential election this morning 2;disgust;0.9315393567085266
Such as the US and the Worthing chwalseu Taekyung same yirang negative remarks measly candidates chwalseu the US measly thing now entering a new time munjeim Ahn predicted Democrats win pulls yunseokyeol;disgust;0.5042420029640198
This also yiguman election campaign suddenly turned on the media, why not worry about the country owes a debt that no one ever'm not talking only up to fuck with you to scale up to the size Van De Kamps past year, even up to'd ever last year, when Lee geunhye Were not up to past;sadness;0.2342386245727539
"If the ""Suzhou Province, Tal nuclear, country, Ulsan Peacock"" won the general election stand";disgust;0.4570585787296295
"I do not know your La've been running civil lawyers 檢 key positions rather coarse elect election Mice jeongcheongrae I was elected to the new unknowingly ran joeungcheon iteotne also adjudged to have inside ""People do not want to see in the 21st National Assembly.""";surprise;0.5314639806747437
The Alba not believe this election symbol 1270 times gimpaneul candidate Elect;disgust;0.28422847390174866
Proportional representation giant who was Kim Jong Pil Korea's political history are tryin is why political retirement was that I did not get drill a 3% election threshold Kim Jong Pil's failed candidacy in the 17th general election by proportional once the ULD he who led the United Liberal Democrats are discharged receive political approval rating of 28% proportional representation prime Minister Kim Jong Pil line is defeated twice in September of 3% is not something trivial to 02% difference;disgust;0.4766610860824585
Republic of Korea rattling conservative right wing that humans do not like North Korea, Kim Jong-un would like nuiwooseu nalrae nalrae received one after another let the party defected to the future integration Wu future integration per steamed state election constituency election offices Gangnam influential books published per commie comment;disgust;0.457553893327713
Geotinde the vote in parliamentary elections and presidential elections remain lengths in history if similar Daegu deaths ‥ maintenance of gardens flap ‥ give abuses by division turned religious and ‥ qualifications CCF ‥ Tran released pyosim hold ‥ frantic also erayi ‥ eopne are this mess commie jaseuk Ah ‥;surprise;0.6595539450645447
When this election was free hangukdang forces expected to fall to less than 50 seats chewy four;surprise;0.8085891008377075
2016 elections also should not really adapted dawn today I was really asleep No.-;surprise;0.7397325038909912
415 What Are election candidates Yongin development of these commitments Cafe;disgust;0.5296053886413574
In women, only 11 per Altogether the youth vote mock vote, following the elections go even 5% seemed to be enough seats proportional to expect one I care Yeah, okay ahswipgin even better;disgust;0.4144619405269623
Wuhan Pneumonia is an oxygen respirator requires national egen right door disastrous utilized Moon Jae-Moon disastrous way to fight only the future integration and future hangukdang crime den government conscience embargo population without election victory only My Love eventful one in the history of worst per path of hell, to escape eradication to appeal the participation of fifty million people yeoryeobun;disgust;0.9855382442474365
"Hwang Kyo-ahn ""I let cash by 500,000 won per capita,"" suggested ttongjul universal welfare than the ones asked to appear in the mouth that do gegeopum then the absolute oppose that or commie";surprise;0.5565909743309021
Ah, so that people Hunan million different color graph seeing that movie Speaking at the elections maps Busan Roh except it had just hatched so that the elected Hunan;disgust;0.8018679618835449
The elections will approach the lax together this is why what turns meun is being prepared evidence and witnesses because we planned elections for balrigi how from the beginning, and you soon bucket forces M is woven plates election day Book nuclear aircraft carrier, target cruise missile investigations sswakji bad I have beaten him back Discharge American feeling;sadness;0.4322099983692169
Eunikka elections also ended each sidodang always seemed to be right ripsida War Jeju available;disgust;0.47037234902381897
Choeyeonsuk National Party of proportional representation old career academic career military property before and proportional party elections 21 parliamentarians representing the people like one priority choeyeonsuk;disgust;0.9571551084518433
Yijeongdo dolriryeo the public sentiment by giving all the money will be put off to after the elections to the plane deliberately regime veteran referee is folly;disgust;0.7682358026504517
The mother of all that there is no commitment to rehash the past samtang political philosophy of mom janghana election pledges activists;happiness;0.2329438030719757
Election victory party on `` gongsucheo speed to catch up dean seemed to edge Note Maeil ready;disgust;0.6954077482223511
"Uni apse humans should be laid in a coffin in the face, madam, would it normally water flows dangmyeong confused jakkuman per server integrated campaign;";surprise;0.49935460090637207
